Time (Sec);S1;S17;S18;S19;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S3;S30;S31;S32;S33;S5;S7;S9;
6.700666666666757;19160.0;999.9254320000151;999.9189256000152;999.9222288000152;999.9254320000152;999.9254320000152;999.9254320000152;999.9222288000152;999.9220000000153;999.9220000000153;999.9254320000152;999.9288640000152;999.9288640000152;999.9254320000152;999.9256768000153;999.9288640000152;999.9254320000152;999.9220000000153;999.9220000000153;999.9295664000152;999.9261344000153;999.9291088000152;
6.800340000000109;19160.0;999.9245320000153;999.9180256000154;999.9212288000155;999.9245320000155;999.9245320000155;999.9245320000155;999.9213288000154;999.9211000000155;999.9211000000155;999.9245320000155;999.9279640000154;999.9279640000154;999.9245320000155;999.9247768000155;999.9279640000154;999.9245320000155;999.9210000000155;999.9211000000155;999.9286664000155;999.9252344000155;999.9282088000155;
6.900340000000126;19160.0;999.9235320000156;999.9171256000157;999.9203288000157;999.9235320000157;999.9235320000157;999.9235320000157;999.9203288000157;999.9201000000157;999.9201000000157;999.9235320000157;999.9270640000157;999.9270640000157;999.9235320000157;999.9237768000157;999.9270640000157;999.9235320000157;999.9201000000157;999.9201000000157;999.9277664000157;999.9242344000157;999.9273088000157;
7.00066666666681;19160.0;999.9226320000158;999.9162256000159;999.9194288000159;999.9226320000159;999.9226320000159;999.9226320000159;999.9194288000159;999.919200000016;999.919200000016;999.9226320000159;999.9260640000159;999.9260640000159;999.9226320000159;999.922876800016;999.9260640000159;999.9226320000159;999.919200000016;999.919200000016;999.9267664000159;999.923334400016;999.9263088000159;
7.106666666666826;19160.0;999.921732000016;999.9152256000161;999.9185288000161;999.9217320000162;999.9217320000162;999.9217320000162;999.9185288000161;999.9183000000162;999.9183000000162;999.9217320000162;999.9251640000161;999.9251640000161;999.9217320000162;999.9219768000162;999.9251640000161;999.9217320000162;999.9183000000162;999.9183000000162;999.9258664000162;999.9224344000162;999.9254088000162;
7.205666666666843;19160.0;999.9208320000163;999.9143256000164;999.9176288000164;999.9208320000164;999.9208320000164;999.9208320000164;999.9176288000164;999.9174000000164;999.9174000000164;999.9208320000164;999.9242640000164;999.9242640000164;999.9208320000164;999.9210768000164;999.9242640000164;999.9208320000164;999.9174000000164;999.9174000000164;999.9249664000164;999.9215344000164;999.9245088000164;
7.30466666666686;19160.0;999.9199320000165;999.9134256000166;999.9167288000166;999.9199320000166;999.9199320000166;999.9199320000166;999.9167288000166;999.9165000000166;999.9165000000166;999.9199320000166;999.9233640000166;999.9233640000166;999.9199320000166;999.9201768000166;999.9233640000166;999.9199320000166;999.9165000000166;999.9165000000166;999.9240664000166;999.9206344000166;999.9236088000166;
7.403666666666876;19160.0;999.9190320000167;999.9125256000168;999.9158288000168;999.9190320000168;999.9190320000168;999.9190320000168;999.9158288000168;999.9156000000169;999.9156000000169;999.9190320000168;999.9224640000168;999.9224640000168;999.9190320000168;999.9192768000169;999.9224640000168;999.9190320000168;999.9156000000169;999.9156000000169;999.9231664000168;999.9197344000169;999.9227088000168;
7.500000000000419;19160.0;999.918132000017;999.911725600017;999.914928800017;999.9181320000171;999.9181320000171;999.9181320000171;999.914928800017;999.9147000000171;999.9147000000171;999.9181320000171;999.921564000017;999.921564000017;999.9181320000171;999.9183768000171;999.921564000017;999.9181320000171;999.9147000000171;999.9147000000171;999.9222664000171;999.9188344000171;999.9218088000171;
7.60166666666691;19160.0;999.9172320000172;999.9107256000173;999.9140288000173;999.9172320000173;999.9172320000173;999.9172320000173;999.9140288000173;999.9138000000173;999.9138000000173;999.9172320000173;999.9206640000173;999.9206640000173;999.9172320000173;999.9174768000173;999.9206640000173;999.9172320000173;999.9138000000173;999.9138000000173;999.9213664000173;999.9179344000173;999.9209088000173;
7.700666666666927;19160.0;999.9163320000174;999.9098256000175;999.9131288000175;999.9163320000175;999.9163320000175;999.9163320000175;999.9131288000175;999.9129000000175;999.9129000000175;999.9163320000175;999.9197640000175;999.9197640000175;999.9163320000175;999.9165768000175;999.9197640000175;999.9163320000175;999.9129000000175;999.9129000000175;999.9204664000175;999.9170344000175;999.9200088000175;
7.800666666666944;19160.0;999.9154320000176;999.9089256000177;999.9122288000177;999.9154320000177;999.9154320000177;999.9154320000177;999.9122288000177;999.9120000000178;999.9120000000178;999.9154320000177;999.9188640000177;999.9188640000177;999.9154320000177;999.9156768000178;999.9188640000177;999.9154320000177;999.9120000000178;999.9120000000178;999.9195664000177;999.9161344000178;999.9191088000177;
7.900340000000296;19160.0;999.9145320000179;999.9080256000179;999.911228800018;999.914532000018;999.914532000018;999.914532000018;999.9113288000179;999.911100000018;999.911100000018;999.914532000018;999.917964000018;999.917964000018;999.914532000018;999.914776800018;999.917964000018;999.914532000018;999.911000000018;999.911100000018;999.918666400018;999.915234400018;999.918208800018;
8.000000000000068;19160.0;999.9135320000181;999.9071256000182;999.9103288000182;999.9135320000182;999.9135320000182;999.9135320000182;999.9103288000182;999.9101000000182;999.9101000000182;999.9135320000182;999.9170640000182;999.9170640000182;999.9135320000182;999.9137768000182;999.9170640000182;999.9135320000182;999.9101000000182;999.9101000000182;999.9177664000182;999.9142344000182;999.9173088000182;
8.100666666666955;19160.0;999.9126320000183;999.9062256000184;999.9094288000184;999.9126320000184;999.9126320000184;999.9126320000184;999.9094288000184;999.9092000000185;999.9092000000185;999.9126320000184;999.9160640000184;999.9160640000184;999.9126320000184;999.9128768000185;999.9160640000184;999.9126320000184;999.9092000000185;999.9092000000185;999.9167664000184;999.9133344000185;999.9163088000184;
8.206666666666932;19160.0;999.9117320000186;999.9052256000186;999.9085288000186;999.9117320000187;999.9117320000187;999.9117320000187;999.9085288000186;999.9083000000187;999.9083000000187;999.9117320000187;999.9151640000186;999.9151640000186;999.9117320000187;999.9119768000187;999.9151640000186;999.9117320000187;999.9083000000187;999.9083000000187;999.9158664000187;999.9124344000187;999.9154088000187;
8.305666666666909;19160.0;999.9108320000188;999.9043256000189;999.9076288000189;999.9108320000189;999.9108320000189;999.9108320000189;999.9076288000189;999.9074000000189;999.9074000000189;999.9108320000189;999.9142640000189;999.9142640000189;999.9108320000189;999.9110768000189;999.9142640000189;999.9108320000189;999.9074000000189;999.9074000000189;999.9149664000189;999.9115344000189;999.9145088000189;
8.404666666666886;19160.0;999.909932000019;999.9034256000191;999.9067288000191;999.9099320000191;999.9099320000191;999.9099320000191;999.9067288000191;999.9065000000192;999.9065000000192;999.9099320000191;999.9133640000191;999.9133640000191;999.9099320000191;999.9101768000191;999.9133640000191;999.9099320000191;999.9065000000192;999.9065000000192;999.9140664000191;999.9106344000191;999.9136088000191;
8.503666666666863;19160.0;999.9090320000192;999.9025256000193;999.9058288000193;999.9090320000194;999.9090320000194;999.9090320000194;999.9058288000193;999.9056000000194;999.9056000000194;999.9090320000194;999.9124640000193;999.9124640000193;999.9090320000194;999.9092768000194;999.9124640000193;999.9090320000194;999.9056000000194;999.9056000000194;999.9131664000193;999.9097344000194;999.9127088000193;
8.60266666666684;19160.0;999.9081320000195;999.9016256000195;999.9049288000195;999.9081320000196;999.9081320000196;999.9081320000196;999.9049288000195;999.9047000000196;999.9047000000196;999.9081320000196;999.9115640000196;999.9115640000196;999.9081320000196;999.9083768000196;999.9115640000196;999.9081320000196;999.9047000000196;999.9047000000196;999.9122664000196;999.9088344000196;999.9118088000196;
8.701666666666817;19160.0;999.9072320000197;999.9007256000198;999.9040288000198;999.9072320000198;999.9072320000198;999.9072320000198;999.9040288000198;999.9038000000198;999.9038000000198;999.9072320000198;999.9106640000198;999.9106640000198;999.9072320000198;999.9074768000198;999.9106640000198;999.9072320000198;999.9038000000198;999.9038000000198;999.9113664000198;999.9079344000198;999.9109088000198;
8.800666666666794;19160.0;999.9063320000199;999.89982560002;999.90312880002;999.90633200002;999.90633200002;999.90633200002;999.90312880002;999.90290000002;999.90290000002;999.90633200002;999.90976400002;999.90976400002;999.90633200002;999.90657680002;999.90976400002;999.90633200002;999.90290000002;999.90290000002;999.91046640002;999.90703440002;999.91000880002;
8.90066666666677;19160.0;999.9054320000201;999.8989256000202;999.9022288000202;999.9054320000203;999.9054320000203;999.9054320000203;999.9022288000202;999.9020000000203;999.9020000000203;999.9054320000203;999.9088640000202;999.9088640000202;999.9054320000203;999.9056768000203;999.9088640000202;999.9054320000203;999.9020000000203;999.9020000000203;999.9095664000203;999.9061344000203;999.9091088000202;
9.00034000000008;19160.0;999.9045320000204;999.8980256000204;999.9012288000205;999.9045320000205;999.9045320000205;999.9045320000205;999.9013288000205;999.9011000000205;999.9011000000205;999.9045320000205;999.9079640000205;999.9079640000205;999.9045320000205;999.9047768000205;999.9079640000205;999.9045320000205;999.9010000000205;999.9011000000205;999.9086664000205;999.9052344000205;999.9082088000205;
9.100340000000056;19160.0;999.9035320000206;999.8971256000207;999.9003288000207;999.9035320000207;999.9035320000207;999.9035320000207;999.9003288000207;999.9001000000208;999.9001000000208;999.9035320000207;999.9070640000207;999.9070640000207;999.9035320000207;999.9037768000208;999.9070640000207;999.9035320000207;999.9001000000208;999.9001000000208;999.9077664000207;999.9042344000208;999.9073088000207;
9.200666666666699;19160.0;999.9026320000208;999.8962256000209;999.8994288000209;999.902632000021;999.902632000021;999.902632000021;999.8994288000209;999.899200000021;999.899200000021;999.902632000021;999.9060640000209;999.9060640000209;999.902632000021;999.902876800021;999.9060640000209;999.902632000021;999.899200000021;999.899200000021;999.906766400021;999.903334400021;999.906308800021;
9.306666666666674;19160.0;999.9017320000211;999.8952256000211;999.8985288000212;999.9017320000212;999.9017320000212;999.9017320000212;999.8985288000212;999.8983000000212;999.8983000000212;999.9017320000212;999.9051640000212;999.9051640000212;999.9017320000212;999.9019768000212;999.9051640000212;999.9017320000212;999.8983000000212;999.8983000000212;999.9058664000212;999.9024344000212;999.9054088000212;
9.40566666666665;19160.0;999.9008320000213;999.8943256000214;999.8976288000214;999.9008320000214;999.9008320000214;999.9008320000214;999.8976288000214;999.8974000000214;999.8974000000214;999.9008320000214;999.9042640000214;999.9042640000214;999.9008320000214;999.9010768000214;999.9042640000214;999.9008320000214;999.8974000000214;999.8974000000214;999.9049664000214;999.9015344000214;999.9045088000214;
9.504666666666628;19160.0;999.8999320000215;999.8934256000216;999.8967288000216;999.8999320000216;999.8999320000216;999.8999320000216;999.8967288000216;999.8965000000217;999.8965000000217;999.8999320000216;999.9033640000216;999.9033640000216;999.8999320000216;999.9001768000217;999.9033640000216;999.8999320000216;999.8965000000217;999.8965000000217;999.9040664000216;999.9006344000217;999.9036088000216;
9.603666666666607;19160.0;999.8990320000217;999.8925256000218;999.8958288000218;999.8990320000219;999.8990320000219;999.8990320000219;999.8958288000218;999.8956000000219;999.8956000000219;999.8990320000219;999.9024640000218;999.9024640000218;999.8990320000219;999.8992768000219;999.9024640000218;999.8990320000219;999.8956000000219;999.8956000000219;999.9031664000219;999.8997344000219;999.9027088000219;
9.702666666666584;19160.0;999.898132000022;999.891625600022;999.8949288000221;999.8981320000221;999.8981320000221;999.8981320000221;999.8949288000221;999.8947000000221;999.8947000000221;999.8981320000221;999.9015640000221;999.9015640000221;999.8981320000221;999.8983768000221;999.9015640000221;999.8981320000221;999.8947000000221;999.8947000000221;999.9022664000221;999.8988344000221;999.9018088000221;
9.801666666666561;19160.0;999.8972320000222;999.8907256000223;999.8940288000223;999.8972320000223;999.8972320000223;999.8972320000223;999.8940288000223;999.8938000000223;999.8938000000223;999.8972320000223;999.9006640000223;999.9006640000223;999.8972320000223;999.8974768000223;999.9006640000223;999.8972320000223;999.8938000000223;999.8938000000223;999.9013664000223;999.8979344000223;999.9009088000223;
9.900666666666538;19160.0;999.8963320000224;999.8898256000225;999.8931288000225;999.8963320000225;999.8963320000225;999.8963320000225;999.8931288000225;999.8929000000226;999.8929000000226;999.8963320000225;999.8997640000225;999.8997640000225;999.8963320000225;999.8965768000226;999.8997640000225;999.8963320000225;999.8929000000226;999.8929000000226;999.9004664000225;999.8970344000226;999.9000088000225;
10.000000000000071;19160.0;999.8954320000227;999.8889256000227;999.8922288000227;999.8954320000228;999.8954320000228;999.8954320000228;999.8922288000227;999.8920000000228;999.8920000000228;999.8954320000228;999.8988640000227;999.8988640000227;999.8954320000228;999.8956768000228;999.8988640000227;999.8954320000228;999.8920000000228;999.8920000000228;999.8995664000228;999.8961344000228;999.8991088000228;
10.100339999999827;19160.0;999.8945320000229;999.888025600023;999.6354848000232;999.894532000023;999.894532000023;999.894532000023;999.6611592000231;999.891100000023;999.891100000023;999.7303584000231;999.4594960000229;999.897964000023;999.894532000023;999.894776800023;999.897964000023;999.894532000023;999.891000000023;999.6694552000225;999.7124304000226;999.4544784000229;999.7084608000231;
10.200339999999803;19160.0;999.8935320000231;999.8871256000232;999.4044152000235;999.8935320000232;999.7797432000233;999.5796024000233;999.4044152000235;999.8901000000233;999.8901000000233;999.2467728000232;998.8740288000229;999.8970640000232;999.8935320000232;999.5452008000227;999.8970640000232;999.8935320000232;999.8901000000233;999.4221832000222;999.2379488000223;998.8611040000231;999.3660944000235;
10.30066666666647;19160.0;999.7788432000234;999.8862256000234;999.1733456000239;999.6161744000235;999.4050664000234;999.2058728000234;999.1733456000239;999.8892000000235;999.8892000000235;998.7641344000233;998.2885616000228;999.8960640000234;999.8926320000235;999.1688904000226;999.8960640000234;999.8926320000235;999.8892000000235;999.199638400022;998.751356800022;998.3185048000233;999.0494024000238;
10.401666666666467;19160.0;999.4406912000236;999.8853256000236;998.9422760000243;999.2429024000236;999.0303896000236;998.8326008000234;998.9422760000243;999.8883000000237;999.8883000000237;998.2814960000234;997.7030944000228;999.8951640000237;999.8917320000237;998.7920064000226;999.8951640000237;999.8917320000237;999.8883000000237;998.9770936000217;998.2645200000217;997.7251304000235;998.7070360000242;
10.50166666666647;19160.0;999.0674192000237;999.8844256000239;998.7112064000247;998.8686832000237;998.6571176000236;998.4593288000235;998.7112064000247;999.887400000024;999.887400000024;997.7979104000235;997.1176272000228;999.8942640000239;999.8908320000239;998.4152224000226;999.8942640000239;999.8908320000239;999.887400000024;998.7545488000214;997.7776832000213;997.1061816000238;998.3390952000246;
10.601666666666464;19160.0;998.6941472000237;999.8835256000241;998.4801368000251;998.4954112000238;998.2838456000237;998.0851096000237;998.4801368000251;999.8865000000242;999.8865000000242;997.3148144000236;996.7822208000229;999.8933640000241;999.8899320000241;998.0386672000225;999.8933640000241;999.8899320000241;999.8865000000242;998.5320040000212;997.290846400021;996.740135200024;997.996728800025;
10.701666666666453;19160.0;998.3194704000239;999.8826256000243;998.2490672000255;998.1216816000239;997.9105736000238;997.7118376000237;998.2490672000255;999.8856000000244;999.8856000000244;997.0628064000236;996.6741424000231;999.8924640000243;999.8890320000244;997.6618832000224;999.8924640000243;999.8890320000244;999.8856000000244;998.3094592000209;997.0238864000213;996.6279384000243;997.6543624000254;
10.80149733333311;19160.0;997.946198400024;999.8817256000245;998.0179976000259;997.7484096000239;997.5358968000239;997.3381080000238;998.0179976000259;999.8847000000246;999.8847000000246;996.8107984000237;996.5541664000234;999.8915640000246;999.8881320000246;997.2856728000223;999.8915640000246;999.8881320000246;999.8847000000246;998.0869144000206;996.7699840000215;996.5033864000245;997.2996408000258;
10.90049733333311;19160.0;997.572926400024;999.8808256000248;997.7869280000263;997.3741904000241;997.162624800024;996.9648360000239;997.7869280000263;999.8838000000248;999.8838000000248;996.5578432000239;996.4460880000237;999.8906640000248;999.8872320000248;996.9088888000223;999.8906640000248;999.8872320000248;999.8838000000248;997.8643696000204;996.5156080000218;996.3911896000247;996.9572744000262;
11.000654666666426;19160.0;997.1996544000241;999.879925600025;997.5558584000266;997.0009184000241;996.7893528000241;996.590616800024;997.5558584000266;999.8829000000251;999.8829000000251;996.3058352000239;996.338009600024;999.889764000025;999.886332000025;996.5321048000222;999.889764000025;999.886332000025;999.8829000000251;997.6418248000201;996.261232000022;996.278992800025;996.5893336000266;
